month,energy,water,working_day,codes,code,gfa,EUI,WEI (Area),WEI (People),carbon_energy,carbon_water,carbon_index
1/1/2021,126442.14,473.82,20,TP1 Energy & Water,TP1,10970,11.52617502,43.19234275,19.38388065,51714.83526,615.966,39.03085737
1/2/2021,93448.8,634.84,18,TP1 Energy & Water,TP1,10970,8.51857794,57.87055606,28.85686264,38220.5592,825.292,29.12229533
1/3/2021,113978.35,753.63,23,TP1 Energy & Water,TP1,10970,10.39000456,68.69917958,26.80943593,46617.14515,979.719,35.50005677
1/4/2021,108574.87,552.35,21,TP1 Energy & Water,TP1,10970,9.897435734,50.35095716,21.52050201,44407.12183,718.055,33.65655213
1/5/2021,108099.51,872.38,18,TP1 Energy & Water,TP1,10970,9.854103008,79.52415679,39.65432209,44212.69959,1134.094,33.82184469
1/6/2021,109310.64,552.92,22,TP1 Energy & Water,TP1,10970,9.964506837,50.40291705,20.56349609,44708.05176,718.796,33.88155298
1/7/2021,115775.23,812.78,21,TP1 Energy & Water,TP1,10970,10.55380401,74.0911577,31.66730085,47352.06907,1056.614,36.10555082
1/8/2021,121413.41,682.4,21,TP1 Energy & Water,TP1,10970,11.06776755,62.20601641,26.58747275,49658.08469,887.12,37.69907258
1/9/2021,86088.73,729.61,22,TP1 Energy & Water,TP1,10970,7.847650866,66.50957156,27.13472543,35210.29057,948.493,26.96897984
1/10/2021,101147.14,533.57,21,TP1 Energy & Water,TP1,10970,9.22034093,48.6390155,20.78880105,41369.18026,693.641,31.37249837
1/11/2021,113228.42,584.81,21,TP1 Energy & Water,TP1,10970,10.32164266,53.30993619,22.78519921,46310.42378,760.253,35.10760064
1/12/2021,113659.92,571.8,22,TP1 Energy & Water,TP1,10970,10.36097721,52.12397448,21.26565699,46486.90728,743.34,35.22661608
1/1/2022,39164.41,894.06,20,TP1 Energy & Water,TP1,10970,3.570137648,81.50045579,36.57581431,16331.55897,1162.278,13.04775465
1/2/2022,14362.52,1042.9,18,TP1 Energy & Water,TP1,10970,1.30925433,95.06836828,47.40536521,5989.17084,1355.77,5.478214195
1/3/2022,85818.53,926.7,23,TP1 Energy & Water,TP1,10970,7.823020055,84.47584321,32.96618272,35786.32701,1204.71,27.58971494
1/4/2022,81475.7,869.16,20,TP1 Energy & Water,TP1,10970,7.427137648,79.23062899,35.55716033,33975.3669,1129.908,26.18322182
1/5/2022,27790.33,996.95,19,TP1 Energy & Water,TP1,10970,2.533302644,90.87967183,42.93160364,11588.56761,1296.035,9.609963436
1/6/2022,30266.98,805.28,22,TP1 Energy & Water,TP1,10970,2.759068368,73.40747493,29.94894764,12621.33066,1046.864,10.19440451
1/7/2022,106419.91,876.42,20,TP1 Energy & Water,TP1,10970,9.700994531,79.89243391,35.85416546,44377.10247,1139.346,33.94838155
1/8/2022,128033.07,893.89,22,TP1 Energy & Water,TP1,10970,11.67120055,81.48495898,33.24441785,53389.79019,1162.057,40.68742147
1/9/2022,23240.61,733.65,22,TP1 Energy & Water,TP1,10970,2.11856062,66.87784868,27.28497596,9691.33437,953.745,7.939618056
1/10/2022,89959.61,894.93,20,TP1 Energy & Water,TP1,10970,8.200511395,81.57976299,36.61140583,37513.15737,1163.409,28.84686474
1/11/2022,34732.34,1006.9,22,TP1 Energy & Water,TP1,10970,3.166120328,91.78669098,37.44734177,14483.38578,1308.97,11.77870721
1/12/2022,128924.19,1012.71,21,TP1 Energy & Water,TP1,10970,11.752433,92.31631723,39.45691607,53761.38723,1316.523,41.07978488
1/1/2023,125693.65,1056.88,19,TP1 Energy & Water,TP1,10970,11.45794439,96.34275296,45.51236597,52414.25205,1373.944,40.1178533
1/2/2023,113756.03,1088.15,20,TP1 Energy & Water,TP1,10970,10.36973838,99.19325433,44.51599707,47436.26451,1414.595,36.43534752
1/3/2023,113829.93,776.97,23,TP1 Energy & Water,TP1,10970,10.37647493,70.82680036,27.63972697,47467.08081,1010.061,36.15661068
1/4/2023,116891.42,853.55,18,TP1 Energy & Water,TP1,10970,10.65555333,77.80765725,38.79839819,48743.72214,1109.615,37.1830441
1/5/2023,118290.59,1036.13,22,TP1 Energy & Water,TP1,10970,10.78309845,94.45123063,38.53442669,49327.17603,1346.969,37.79524256
1/6/2023,127007.01,852.2,20,TP1 Energy & Water,TP1,10970,11.57766727,77.68459435,34.86333015,52961.92317,1107.86,40.32787467
1/7/2023,107711.43,724.32,21,TP1 Energy & Water,TP1,10970,9.818726527,66.02734731,28.22074775,44915.66631,941.616,34.20259201
1/8/2023,129477.9,905.35,22,TP1 Energy & Water,TP1,10970,11.80290793,82.52962625,33.67062357,53992.2843,1176.955,41.14790254
1/9/2023,123813.31,1074.09,21,TP1 Energy & Water,TP1,10970,11.28653692,97.91157703,41.848386,51630.15027,1396.317,39.54971892
1/10/2023,123319.33,921.17,22,TP1 Energy & Water,TP1,10970,11.24150684,83.97174111,34.25898085,51424.16061,1197.521,39.24781008
1/11/2023,124191.14,1091.68,21,TP1 Energy & Water,TP1,10970,11.32097903,99.51504102,42.53372253,51787.70538,1419.184,39.68428651
1/12/2023,113064.25,638.34,20,TP1 Energy & Water,TP1,10970,10.3066773,58.18960802,26.11436067,47147.79225,829.842,35.78405364
1/1/2024,123400.36,975.68,22,TP1 Energy & Water,TP1,10970,11.24889335,88.94074749,36.28624731,51457.95012,1268.384,39.32586502
1/2/2024,129362.46,921.01,20,TP1 Energy & Water,TP1,10970,11.79238469,83.95715588,37.67833337,53944.14582,1197.313,41.12718251
1/1/2018,112139.32,841.86,22,TP2 Energy & Water,TP2,10965,10.22702417,76.77701778,31.32366136,47210.65372,1094.418,36.06113745
1/2/2018,118729.47,649.02,18,TP2 Energy & Water,TP2,10965,10.82804104,59.19015048,29.51487178,49985.10687,843.726,37.94519836
1/3/2018,112937.58,837.14,21,TP2 Energy & Water,TP2,10965,10.2998249,76.34655723,32.63128114,47546.72118,1088.282,36.30744085
1/4/2018,119333.18,1350.56,21,TP2 Energy & Water,TP2,10965,10.88309895,123.1700866,52.6441253,50239.26878,1755.728,38.81577355
1/5/2018,116676.79,1448.23,21,TP2 Energy & Water,TP2,10965,10.64083812,132.0775194,56.45125102,49120.92859,1882.699,38.07568769
1/6/2018,107874.12,503.63,20,TP2 Energy & Water,TP2,10965,9.83804104,45.93068855,20.61279681,45415.00452,654.719,34.39238516
1/7/2018,100111.63,1437.31,22,TP2 Energy & Water,TP2,10965,9.130107615,131.0816233,53.47897715,42146.99623,1868.503,32.85884713
1/8/2018,112801.26,1133.08,21,TP2 Energy & Water,TP2,10965,10.28739261,103.3360693,44.16686818,47489.33046,1473.004,36.55180315
1/9/2018,111617.4,534.12,20,TP2 Energy & Water,TP2,10965,10.17942544,48.71135431,21.86070535,46990.9254,694.356,35.59844599
1/10/2018,111203.41,1476.14,23,TP2 Energy & Water,TP2,10965,10.14166986,134.622891,52.53576235,46816.63561,1918.982,36.38255244
1/11/2018,104586.8,1036.78,21,TP2 Energy & Water,TP2,10965,9.538239854,94.55357957,40.41314435,44031.0428,1347.814,33.87663311
1/12/2018,108214.97,1319.83,20,TP2 Energy & Water,TP2,10965,9.869126311,120.3675331,54.0186002,45558.50237,1715.779,35.29162254
1/1/2019,119927.18,1490.52,22,TP2 Energy & Water,TP2,10965,10.93727132,135.9343365,55.45879805,49050.21662,1937.676,38.06394108
1/2/2019,126737.52,1427.35,18,TP2 Energy & Water,TP2,10965,11.55836936,130.1732786,64.91025275,51835.64568,1855.555,40.08203897
1/3/2019,110164.1,1028.79,21,TP2 Energy & Water,TP2,10965,10.04688554,93.8248974,40.10169831,45057.1169,1337.427,34.634873
1/4/2019,123397.43,967.96,21,TP2 Energy & Water,TP2,10965,11.25375559,88.27724578,37.73057659,50469.54887,1258.348,38.61637572
1/5/2019,113234.63,1151.91,21,TP2 Energy & Water,TP2,10965,10.32691564,105.0533516,44.90085178,46312.96367,1497.483,35.6918855
1/6/2019,109555.16,925.57,19,TP2 Energy & Water,TP2,10965,9.991350661,84.41130871,39.87594558,44808.06044,1203.241,34.34877139
1/7/2019,127197.7,815.89,23,TP2 Energy & Water,TP2,10965,11.60033744,74.40857273,29.0374918,52023.8593,1060.657,39.62913148
1/8/2019,105519.41,1272.97,20,TP2 Energy & Water,TP2,10965,9.623293206,116.0939352,52.10069289,43157.43869,1654.861,33.45368179
1/9/2019,124540.87,1100.04,21,TP2 Energy & Water,TP2,10965,11.35803648,100.3228454,42.87898619,50937.21583,1430.052,39.09368469
1/10/2019,106915.37,890.12,22,TP2 Energy & Water,TP2,10965,9.750603739,81.17829457,33.11930422,43728.38633,1157.156,33.50835955
1/11/2019,109563.52,1103.08,21,TP2 Energy & Water,TP2,10965,9.992113087,100.6000912,42.99748381,44811.47968,1434.004,34.52359522
1/12/2019,118676.6,1036.72,21,TP2 Energy & Water,TP2,10965,10.82321933,94.54810762,40.41080558,48538.7294,1347.736,37.24169371
1/1/2020,118058.81,786.8,21,TP2 Energy & Water,TP2,10965,10.76687734,71.75558596,30.66905416,48049.93567,1022.84,36.63425072
1/2/2020,114075.16,882.24,20,TP2 Energy & Water,TP2,10965,10.40357136,80.45964432,36.10871843,46428.59012,1146.912,35.51649257
1/3/2020,113483.19,699.74,22,TP2 Energy & Water,TP2,10965,10.34958413,63.81577747,26.03570522,46187.65833,909.662,35.15951599
1/4/2020,90021.85,1044.07,21,TP2 Energy & Water,TP2,10965,8.209927041,95.21842225,40.69730475,36638.89295,1357.291,28.36525365
1/5/2020,120962.28,645.87,18,TP2 Energy & Water,TP2,10965,11.03167168,58.90287278,29.3716222,49231.64796,839.631,37.37966239
1/6/2020,99569.83,720.2,22,TP2 Energy & Water,TP2,10965,9.08069585,65.68171455,26.79697445,40524.92081,936.26,30.95197433
1/7/2020,128134.19,945.11,22,TP2 Energy & Water,TP2,10965,11.68574464,86.19334245,35.16535479,52150.61533,1228.643,39.84916496
1/8/2020,99169.93,961.78,20,TP2 Energy & Water,TP2,10965,9.044225262,87.71363429,39.36416758,40362.16151,1250.314,31.06492021
1/9/2020,105821.72,672.06,22,TP2 Energy & Water,TP2,10965,9.650863657,61.29138167,25.00579651,43069.44004,873.678,32.80481248
1/10/2020,107755.43,823.54,22,TP2 Energy & Water,TP2,10965,9.827216598,75.10624715,30.64201658,43856.46001,1070.602,33.5393552
1/11/2020,90483.36,967.37,20,TP2 Energy & Water,TP2,10965,8.252016416,88.22343821,39.59295764,36826.72752,1257.581,28.4310412
1/12/2020,120083.9,1100.52,22,TP2 Energy & Water,TP2,10965,10.95156407,100.3666211,40.94780106,48874.1473,1430.676,37.55401002
1/1/2021,122285.55,704.55,20,TP2 Energy & Water,TP2,10965,11.15235294,64.25444596,28.8361416,50014.78995,915.915,38.02124883
1/2/2021,103053.96,720.7,18,TP2 Energy & Water,TP2,10965,9.398445964,65.72731418,32.77459569,42149.06964,936.91,32.16493379
1/3/2021,100449.16,670.61,23,TP2 Energy & Water,TP2,10965,9.160890105,61.15914273,23.86698253,41083.70644,871.793,31.32099753
1/4/2021,107649.22,543.27,21,TP2 Energy & Water,TP2,10965,9.817530324,49.54582763,21.17638161,44028.53098,706.251,33.39581258
1/5/2021,125733.93,893.32,18,TP2 Energy & Water,TP2,10965,11.46684268,81.47013224,40.62467299,51425.17737,1161.316,39.25734292
1/6/2021,113535.74,904.43,22,TP2 Energy & Water,TP2,10965,10.35437665,82.48335613,33.65174618,46436.11766,1175.759,35.54364722
1/7/2021,123478.52,709.48,21,TP2 Energy & Water,TP2,10965,11.26115093,64.70405837,27.65516084,50502.71468,922.324,38.3902833
1/8/2021,112753.76,728.71,21,TP2 Energy & Water,TP2,10965,10.28306065,66.45782034,28.40473622,46116.28784,947.323,35.13435088
1/9/2021,109774.81,665.62,22,TP2 Energy & Water,TP2,10965,10.01138258,60.70405837,24.76617902,44897.89729,865.306,34.16355892
1/10/2021,126363.99,1099.36,21,TP2 Energy & Water,TP2,10965,11.52430369,100.2608299,42.85248015,51682.87191,1429.168,39.64967866
1/11/2021,114626.62,841.65,21,TP2 Energy & Water,TP2,10965,10.45386411,76.75786594,32.80707859,46882.28758,1094.145,35.81579879
1/12/2021,125003.41,587.36,22,TP2 Energy & Water,TP2,10965,11.40021979,53.56680347,21.85430563,51126.39469,763.568,38.73736256
1/1/2022,107203.48,862.71,20,TP2 Energy & Water,TP2,10965,9.776879161,78.67852257,35.30938574,44703.85116,1121.523,34.20997128
1/2/2022,102618.13,1139.21,18,TP2 Energy & Water,TP2,10965,9.358698586,103.8951208,51.80678112,42791.76021,1480.973,33.05087976
1/3/2022,114765.78,751.13,23,TP2 Energy & Water,TP2,10965,10.4665554,68.50250798,26.73268604,47857.33026,976.469,36.45584789
1/4/2022,105099.64,1067.31,20,TP2 Energy & Water,TP2,10965,9.585010488,97.3378933,43.68334724,43826.54988,1387.503,33.75360221
1/5/2022,100166.15,829.01,19,TP2 Energy & Water,TP2,10965,9.135079799,75.60510716,35.71589144,41769.28455,1077.713,31.98652673
1/6/2022,118543.23,984.78,22,TP2 Energy & Water,TP2,10965,10.81105609,89.81121751,36.64138364,49432.52691,1280.214,37.85853235
1/7/2022,107518.78,690.75,20,TP2 Energy & Water,TP2,10965,9.805634291,62.99589603,28.27132895,44835.33126,897.975,34.14123992
1/8/2022,104769.82,890.33,22,TP2 Energy & Water,TP2,10965,9.554931145,81.19744642,33.12711783,43689.01494,1157.429,33.47917147
1/9/2022,108518.02,789.84,22,TP2 Energy & Water,TP2,10965,9.89676425,72.03283174,29.3881176,45252.01434,1026.792,34.54847155
1/10/2022,117157.32,1119.65,20,TP2 Energy & Water,TP2,10965,10.68466211,102.1112631,45.82554247,48854.60244,1455.545,37.55798464
1/11/2022,102263.69,691.79,22,TP2 Energy & Water,TP2,10965,9.326373917,63.09074327,25.73990413,42643.95873,899.327,32.50632606
1/12/2022,106162.55,903.64,21,TP2 Energy & Water,TP2,10965,9.681947104,82.41130871,35.2234165,44269.78335,1174.732,33.92564913
1/1/2023,106399.86,690.74,19,TP2 Energy & Water,TP2,10965,9.703589603,62.99498404,29.75886281,44368.74162,897.962,33.79290751
1/2/2023,99309.64,806.48,20,TP2 Energy & Water,TP2,10965,9.056966712,73.5503876,33.00797882,41412.11988,1048.424,31.69802785
1/3/2023,118721.42,894.66,23,TP2 Energy & Water,TP2,10965,10.82730689,81.59233926,31.84091288,49506.83214,1163.058,37.826543
1/4/2023,97817.37,689.43,18,TP2 Energy & Water,TP2,10965,8.920872777,62.875513,31.35255933,40789.84329,896.259,31.11988474
1/5/2023,115366.71,767.83,22,TP2 Energy & Water,TP2,10965,10.52135978,70.0255358,28.56917647,48107.91807,998.179,36.65912611
1/6/2023,104708.28,715.02,20,TP2 Energy & Water,TP2,10965,9.549318741,65.20930233,29.26466251,43663.35276,929.526,33.2898777
1/7/2023,115573.88,842.09,21,TP2 Energy & Water,TP2,10965,10.54025353,76.79799362,32.82422956,48194.30796,1094.717,36.79568709
1/8/2023,110734.01,971.97,22,TP2 Energy & Water,TP2,10965,10.09886092,88.64295486,36.1647532,46176.08217,1263.561,35.41506993
1/9/2023,115079.52,747.1,21,TP2 Energy & Water,TP2,10965,10.49516826,68.13497492,29.12156884,47988.15984,971.23,36.54960491
1/10/2023,108788.09,713.23,22,TP2 Energy & Water,TP2,10965,9.921394437,65.04605563,26.53763689,45364.63353,927.199,34.55819598
1/11/2023,114999.99,976.84,21,TP2 Energy & Water,TP2,10965,10.48791518,89.0870953,38.07671437,47954.99583,1269.892,36.74780686
1/12/2023,106668.57,954.03,20,TP2 Energy & Water,TP2,10965,9.728095759,87.00683995,39.04697207,44480.79369,1240.239,34.13207734
1/1/2024,125451.15,728.01,22,TP2 Energy & Water,TP2,10965,11.44105335,66.39398085,27.08756647,52313.12955,946.413,39.75979366
1/2/2024,111395.8,752.65,20,TP2 Energy & Water,TP2,10965,10.15921569,68.64113087,30.8048002,46452.0486,978.445,35.40823951
1/1/2018,56086.86,513.72,22,SC Energy & Water,SC,7264,7.7212087,70.72136564,28.8530627,23612.56806,667.836,41.30172595
1/2/2018,72427.45,365.84,18,SC Energy & Water,SC,7264,9.970739262,50.36343612,25.11347492,30491.95645,475.592,52.67676749
1/3/2018,78214.19,276.49,21,SC Energy & Water,SC,7264,10.76737197,38.06305066,16.26852804,32928.17399,359.437,56.62326637
1/4/2018,58004.47,350.14,21,SC Energy & Water,SC,7264,7.985196861,48.20209251,20.6020558,24419.88187,455.182,42.31326086
1/5/2018,79484.11,311.9,21,SC Energy & Water,SC,7264,10.94219576,42.93777533,18.35203406,33462.81031,405.47,57.61100302
1/6/2018,61398.94,523.12,20,SC Energy & Water,SC,7264,8.452497247,72.0154185,32.31911464,25848.95374,680.056,45.12667447
1/7/2018,82790.1,334.09,22,SC Energy & Water,SC,7264,11.39731553,45.99256608,18.76415113,34854.6321,434.317,60.02760502
1/8/2018,72572.11,607.88,21,SC Energy & Water,SC,7264,9.99065391,83.6839207,35.76734358,30552.85831,790.244,53.31559635
1/9/2018,56360.16,489.8,20,SC Energy & Water,SC,7264,7.758832599,67.4284141,30.26055657,23727.62736,636.74,41.44455014
1/10/2018,92371.69,617.94,23,SC Energy & Water,SC,7264,12.71636702,85.0688326,33.19759321,38888.48149,803.322,67.51699791
1/11/2018,86055.38,438.09,21,SC Energy & Water,SC,7264,11.84683095,60.3097467,25.77698813,36229.31498,569.517,62.59596298
1/12/2018,57328.29,561.44,20,SC Energy & Water,SC,7264,7.892110407,77.2907489,34.68657999,24135.21009,729.872,42.29628154
1/1/2019,89698.81,597.94,22,SC Energy & Water,SC,7264,12.34840446,82.31552863,33.58327554,36686.81329,777.322,63.7276647
1/2/2019,72234.11,782.02,18,SC Energy & Water,SC,7264,9.944123073,107.6569383,53.68259255,29543.75099,1016.626,51.98415612
1/3/2019,87010.28,975.79,21,SC Energy & Water,SC,7264,11.97828744,134.3323238,57.41497695,35587.20452,1268.527,62.69275087
1/4/2019,78762.47,588.55,21,SC Energy & Water,SC,7264,10.84285105,81.02285242,34.62997641,32213.85023,765.115,56.09825028
1/5/2019,80312.33,562.98,21,SC Energy & Water,SC,7264,11.05621283,77.5027533,33.12545089,32847.74297,731.874,57.11997766
1/6/2019,78725.04,885.13,19,SC Energy & Water,SC,7264,10.83769824,121.8515969,57.56275695,32198.54136,1150.669,56.72804882
1/7/2019,75451.47,758.97,23,SC Energy & Water,SC,7264,10.38704157,104.4837555,40.77414849,30859.65123,986.661,54.17157214
1/8/2019,83699.1,923.68,20,SC Energy & Water,SC,7264,11.52245319,127.1585903,57.06629419,34232.9319,1200.784,60.27385787
1/9/2019,76701.93,704.06,21,SC Energy & Water,SC,7264,10.5591864,96.92455947,41.42652484,31371.08937,915.278,54.92011968
1/10/2019,76416.41,1022.89,22,SC Energy & Water,SC,7264,10.51988023,140.8163546,57.45057484,31254.31169,1329.757,55.42651893
1/11/2019,82930.01,326.88,21,SC Energy & Water,SC,7264,11.41657627,45,19.23344948,33918.37409,424.944,58.41905713
1/12/2019,77747.03,719.51,21,SC Energy & Water,SC,7264,10.7030603,99.05148678,42.33559482,31798.53527,935.363,55.68138373
1/1/2020,23661.14,637.45,21,SC Energy & Water,SC,7264,3.257315529,87.75468062,37.50722702,9630.08398,828.685,17.79069282
1/2/2020,44222.79,289.73,20,SC Energy & Water,SC,7264,6.087939152,39.88573789,17.8999409,17998.67553,376.649,31.25700116
1/3/2020,35224.53,282.11,22,SC Energy & Water,SC,7264,4.849191905,38.83672907,15.84469656,14336.38371,366.743,25.01047793
1/4/2020,31727.71,250.57,21,SC Energy & Water,SC,7264,4.367801487,34.49476872,14.7434087,12913.17797,325.741,22.51981482
1/5/2020,43303.45,522.5,18,SC Energy & Water,SC,7264,5.961378029,71.93006608,35.86756683,17624.50415,679.25,31.13525771
1/6/2020,43890.17,242.39,22,SC Energy & Water,SC,7264,6.042148954,33.3686674,13.61382439,17863.29919,315.107,30.92203691
1/7/2020,22211.16,306.54,22,SC Energy & Water,SC,7264,3.057703744,42.19988987,17.21680651,9039.94212,398.502,16.05508835
1/8/2020,45858.87,499.25,20,SC Energy & Water,SC,7264,6.31317043,68.72935022,30.84439132,18664.56009,649.025,32.85301169
1/9/2020,22423.76,611.01,22,SC Energy & Water,SC,7264,3.086971366,84.11481278,34.31735155,9126.47032,794.313,16.8755624
1/10/2020,33159.82,466.89,22,SC Energy & Water,SC,7264,4.564953194,64.27450441,26.22285767,13496.04674,606.957,23.98965001
1/11/2020,41319.4,275.32,20,SC Energy & Water,SC,7264,5.688243392,37.90198238,17.00967014,16816.9958,357.916,29.2150616
1/12/2020,44803.19,567.45,22,SC Energy & Water,SC,7264,6.167840033,78.11811674,31.87080594,18234.89833,737.685,32.27295704
1/1/2021,38700.95,431.25,20,SC Energy & Water,SC,7264,5.327773954,59.36811674,26.64325239,15828.68855,560.625,27.87873443
1/2/2021,38923.45,429.59,18,SC Energy & Water,SC,7264,5.35840446,59.13959251,29.48966131,15919.69105,558.467,28.0298617
1/3/2021,37402,452.69,23,SC Energy & Water,SC,7264,5.148953744,62.31965859,24.31986677,15297.418,588.497,27.02243777
1/4/2021,35756.63,315.73,21,SC Energy & Water,SC,7264,4.922443557,43.46503304,18.57738927,14624.46167,410.449,25.57485282
1/5/2021,40651.78,434.66,18,SC Energy & Water,SC,7264,5.596335352,59.83755507,29.83769684,16626.57802,565.058,29.24351002
1/6/2021,31534.85,373.6,22,SC Energy & Water,SC,7264,4.341251377,51.43171806,20.98322865,12897.75365,485.68,22.7656388
1/7/2021,32562.55,416.85,21,SC Energy & Water,SC,7264,4.482729901,57.38573789,24.52723756,13318.08295,541.905,23.57627256
1/8/2021,35789.31,323.93,21,SC Energy & Water,SC,7264,4.926942456,44.59388767,19.05987301,14637.82779,421.109,25.615722
1/9/2021,39890.79,469.16,22,SC Energy & Water,SC,7264,5.491573513,64.58700441,26.35035213,16315.33311,609.908,28.79036396
1/10/2021,39394.52,429.82,21,SC Energy & Water,SC,7264,5.423254405,59.17125551,25.29038563,16112.35868,558.766,28.35810397
1/11/2021,37399.3,376.12,21,SC Energy & Water,SC,7264,5.148582048,51.77863436,22.13070551,15296.3137,488.956,26.85123697
1/12/2021,38968.52,360.34,22,SC Energy & Water,SC,7264,5.364609031,49.60627753,20.2384813,15938.12468,468.442,27.90808255
1/1/2022,41099.24,535.52,20,SC Energy & Water,SC,7264,5.657935022,73.72246696,33.08520468,17138.38308,696.176,30.33714224
1/2/2022,45229.12,545.93,18,SC Energy & Water,SC,7264,6.226475771,75.15556167,37.47594403,18860.54304,709.709,33.28961019
1/3/2022,38361.58,706.9,23,SC Energy & Water,SC,7264,5.281054515,97.31552863,37.97679166,15996.77886,918.97,28.77421734
1/4/2022,27743.29,649.66,20,SC Energy & Water,SC,7264,3.819285518,89.43557269,40.13693994,11568.95193,844.558,21.11576825
1/5/2022,35203.89,693.55,19,SC Energy & Water,SC,7264,4.846350496,95.47769824,45.10371367,14680.02213,901.615,26.50485161
1/6/2022,32355.73,555.18,22,SC Energy & Water,SC,7264,4.454257985,76.42896476,31.1816619,13492.33941,721.734,24.17858299
1/7/2022,37554,701.02,20,SC Energy & Water,SC,7264,5.169878855,96.50605727,43.31003546,15660.018,911.326,28.18837392
1/8/2022,31690.7,598.02,22,SC Energy & Water,SC,7264,4.362706498,82.32654185,33.58776874,13215.0219,777.426,23.80159107
1/9/2022,38925.23,385.39,22,SC Energy & Water,SC,7264,5.358649504,53.05479075,21.64541352,16231.82091,501.007,28.46306309
1/10/2022,33723.11,677.79,20,SC Energy & Water,SC,7264,4.642498623,93.30809471,41.87485226,14062.53687,881.127,25.41963916
1/11/2022,27290.81,486.33,22,SC Energy & Water,SC,7264,3.756994769,66.95071586,27.31470447,11380.26777,632.229,20.43363234
1/12/2022,32269.15,524.36,21,SC Energy & Water,SC,7264,4.442338932,72.18612335,30.85307014,13456.23555,681.668,24.04901568
1/1/2023,39787.26,547.39,19,SC Energy & Water,SC,7264,5.477321035,75.35655286,35.59847427,16591.28742,711.607,29.43276404
1/2/2023,38513.34,309.63,20,SC Energy & Water,SC,7264,5.301946586,42.62527533,19.12939186,16060.06278,402.519,28.00336598
1/3/2023,37651.93,444.97,23,SC Energy & Water,SC,7264,5.183360407,61.25688326,23.90512517,15700.85481,578.461,27.69162484
1/4/2023,45032.65,456.92,18,SC Energy & Water,SC,7264,6.199428689,62.90198238,31.36575815,18778.61505,593.996,32.95341669
1/5/2023,39232.87,480.45,22,SC Energy & Water,SC,7264,5.401000826,66.14124449,26.98445452,16360.10679,624.585,28.89149142
1/6/2023,34680.87,618.69,20,SC Energy & Water,SC,7264,4.774348844,85.1720815,38.22356828,14461.92279,804.297,25.96831686
1/7/2023,38499.93,481.63,21,SC Energy & Water,SC,7264,5.300100496,66.30368943,28.33885913,16054.47081,626.119,28.37420445
1/8/2023,30095.49,402.1,22,SC Energy & Water,SC,7264,4.143101597,55.35517621,22.58392998,12549.81933,522.73,22.23681486
1/9/2023,37078.99,745.87,21,SC Energy & Water,SC,7264,5.104486509,102.6803414,43.88660353,15461.93883,969.631,27.95061369
1/10/2023,41524.81,516.57,22,SC Energy & Water,SC,7264,5.7165212,71.11371145,29.01313283,17315.84577,671.541,30.59710691
1/11/2023,31167.55,514.58,21,SC Energy & Water,SC,7264,4.290686949,70.83975771,30.27762002,12996.86835,668.954,23.24599081
1/12/2023,36639.41,496.23,20,SC Energy & Water,SC,7264,5.043971641,68.31360132,30.65781132,15278.63397,645.099,27.08676732
1/1/2024,84827.11,598.04,22,SC Energy & Water,SC,7264,11.67774091,82.32929515,33.58889204,35372.90487,777.452,61.49288655
1/2/2024,89700.13,583.75,20,SC Energy & Water,SC,7264,12.34858618,80.36205947,36.06492425,37404.95421,758.875,64.91786592
1/1/2018,708256.52,7847.58,22,SLT Energy & Water,SLT,74215,9.543306879,105.7411574,43.14051656,298175.9949,10201.854,5.025320362
1/2/2018,648842.2,8052.39,18,SLT Energy & Water,SLT,74215,8.742736644,108.5008421,54.10340096,273162.5662,10468.107,4.622040793
1/3/2018,731660.39,6836.6,21,SLT Energy & Water,SLT,74215,9.858659166,92.1188439,39.372514,308029.0242,8887.58,5.164467778
1/4/2018,748107.06,8078.55,21,SLT Energy & Water,SLT,74215,10.0802676,108.8533315,46.52500117,314953.0723,10502.115,5.303612387
1/5/2018,751733.23,7950.31,21,SLT Energy & Water,SLT,74215,10.12912794,107.125379,45.78645698,316479.6898,10335.403,5.325773386
1/6/2018,631868.25,7507.4,20,SLT Energy & Water,SLT,74215,8.514023445,101.157448,45.39748884,266016.5333,9759.62,4.494043665
1/7/2018,683732.65,6998.12,22,SLT Energy & Water,SLT,74215,9.212863303,94.29522334,38.47077848,287851.4457,9097.556,4.839076055
1/8/2018,658229.73,7029.94,21,SLT Energy & Water,SLT,74215,8.869227649,94.72397763,40.48597418,277114.7163,9138.922,4.66478459
1/9/2018,619581.83,7192.35,20,SLT Energy & Water,SLT,74215,8.348471738,96.91234926,43.49237137,260843.9504,9350.055,4.403077076
1/10/2018,643620.25,7856.94,23,SLT Energy & Water,SLT,74215,8.672374183,105.8672775,41.31405951,270964.1253,10214.022,4.582074471
1/11/2018,646292.11,7032.62,21,SLT Energy & Water,SLT,74215,8.7083758,94.76008893,40.50140851,272088.9783,9142.406,4.582942021
1/12/2018,619489.93,7122.45,20,SLT Energy & Water,SLT,74215,8.347233443,95.97049114,43.06968383,260805.2605,9259.185,4.40096577
1/1/2019,718935.11,6918.16,22,SLT Energy & Water,SLT,74215,9.687194098,93.21781311,38.03121422,294044.46,8993.608,4.93830338
1/2/2019,664923.98,8495.08,18,SLT Energy & Water,SLT,74215,8.959428417,114.4658088,57.07780168,271953.9078,11043.604,4.611722806
